aaaammjj,num_poste,pmerm,tsvm,brume,brou,fumee,etpgrille
20210915,95527001,1013.2,19.5,1.0,0.0,0.0,1.2
20200624,95078001,1017.6,13.0,0.0,0.0,0.0,7.6
20211216,95088001,1037.7,9.7,1.0,0.0,0.0,0.6
20220318,95527001,1038.2,5.7,0.0,0.0,0.0,3.4
20201221,95690001,,12.2,,,,0.0
20200629,95492001,,,0.0,0.0,0.0,6.0
20210313,95088001,1005.0,8.1,0.0,0.0,0.0,1.9
20200916,95088001,1019.7,16.7,0.0,0.0,0.0,4.8
20220217,95088001,1014.6,8.6,0.0,0.0,0.0,3.1
20220813,95078001,1012.2,10.3,0.0,0.0,0.0,7.3
20200120,95527001,1046.1,6.3,1.0,0.0,0.0,0.5
20200829,95580001,,13.9,,,,2.2
20211031,95492001,,,0.0,1.0,0.0,1.0
20211001,95527001,1017.2,12.0,0.0,0.0,0.0,1.5
20210906,95492001,,,,,,4.4
20220225,95580001,,6.5,,,,1.4
20200113,95690001,,9.7,,,,0.5
20221120,95078001,1012.2,9.0,0.0,0.0,0.0,0.5
20210823,95527001,1024.2,16.0,0.0,0.0,0.0,2.3
20221121,95492001,,,0.0,0.0,0.0,0.4
20210730,95580001,,12.9,,,,4.7
20200926,95690001,,9.7,,,,2.5
20220616,95580001,,12.1,,,,6.7
20210716,95492001,,,0.0,0.0,0.0,3.6
20200612,95492001,,,0.0,0.0,0.0,2.7
20210528,95492001,,,0.0,0.0,0.0,4.6
20200317,95492001,,,0.0,0.0,0.0,1.7
20220822,95527001,1014.8,15.8,0.0,0.0,0.0,4.0
20220425,95492001,,,0.0,0.0,0.0,3.9
20220109,95580001,,7.4,,,,0.4
20220929,95690001,,10.5,,,,1.5
20210212,95492001,,,0.0,0.0,0.0,1.5
20220906,95088001,1014.5,16.4,0.0,0.0,0.0,4.1
20221007,95492001,,,0.0,0.0,0.0,2.0
20221110,95078001,1026.9,10.4,1.0,1.0,0.0,0.5
20200513,95078001,1013.2,6.6,0.0,0.0,0.0,3.8
20200902,95580001,,10.6,,,,3.4
20211108,95078001,1025.0,8.4,1.0,1.0,0.0,0.6
20200628,95527001,1015.0,12.2,0.0,0.0,0.0,6.3
20200806,95527001,1017.3,11.2,0.0,0.0,0.0,7.4
20201010,95527001,1024.4,9.5,0.0,0.0,0.0,2.1
20210313,95527001,1004.8,7.8,0.0,0.0,0.0,2.0
20200723,95088001,1017.1,10.4,0.0,0.0,0.0,5.8
20220206,95492001,,,0.0,0.0,0.0,0.9
20200403,95690001,,8.7,,,,1.7
20210206,95580001,,9.9,,,,0.2
20200213,95078001,1006.1,8.0,0.0,0.0,0.0,1.7
20220907,95690001,,16.1,,,,2.6
20201007,95078001,1016.6,12.5,0.0,0.0,0.0,2.2
20220828,95492001,,,0.0,0.0,0.0,4.9
20220413,95580001,,13.3,,,,1.4
20221031,95078001,1013.7,14.2,1.0,0.0,,0.9
20210330,95527001,1027.7,8.5,0.0,0.0,0.0,4.0
20200818,95690001,,16.8,,,,4.0
20210512,95527001,1011.3,9.1,0.0,0.0,0.0,2.8
20211027,95690001,,11.9,,,,0.8
20210617,95690001,,21.6,,,,3.6
20221017,95690001,,18.0,,,,0.3
20200725,95492001,,,0.0,0.0,0.0,5.2
20211003,95690001,,12.9,,,,1.5
20220817,95527001,1010.7,18.3,0.0,0.0,0.0,4.0
20200111,95492001,,,0.0,0.0,0.0,1.0
20200202,95492001,,,0.0,0.0,0.0,1.0
20200426,95527001,1011.4,7.4,0.0,0.0,0.0,4.2
20200310,95580001,,12.3,,,,0.5
20211205,95580001,,7.6,,,,0.2
20210204,95078001,1011.5,9.4,1.0,1.0,0.0,0.4
20211006,95088001,1022.0,10.7,0.0,0.0,0.0,2.4
20200831,95580001,,11.7,,,,3.0
20210630,95492001,,,0.0,0.0,0.0,1.9
20220324,95492001,,,0.0,0.0,0.0,3.6
20200109,95078001,1014.2,11.4,1.0,0.0,0.0,1.1
20211017,95527001,1020.7,8.7,0.0,0.0,0.0,1.6
20221206,95527001,1021.8,7.2,1.0,1.0,0.0,0.3
20221214,95527001,1003.4,4.6,0.0,0.0,0.0,0.6
20201027,95088001,1006.4,11.6,0.0,0.0,0.0,0.7
20200918,95527001,1017.2,12.7,0.0,0.0,0.0,4.8
20200908,95078001,1026.5,15.5,0.0,0.0,0.0,3.0
20200219,95078001,1024.0,8.1,1.0,0.0,0.0,0.9
20220115,95492001,,,0.0,1.0,0.0,0.7
20211114,95078001,1021.2,11.0,1.0,0.0,0.0,0.8
20221112,95690001,,10.7,,,,0.2
20220407,95492001,,,0.0,0.0,0.0,3.5
20210601,95690001,,12.6,,,,4.3
20200706,95088001,1021.6,10.5,0.0,0.0,0.0,5.2
20220710,95492001,,,0.0,0.0,0.0,6.3
20201122,95580001,,8.7,,,,0.7
20210808,95527001,1012.9,12.6,0.0,0.0,0.0,4.8
20211207,95492001,,,0.0,1.0,0.0,0.3
20201119,95527001,1029.1,9.4,0.0,0.0,0.0,1.2
20210428,95078001,1003.3,7.2,0.0,0.0,0.0,3.2
20221126,95580001,,8.8,,,,0.1
20221024,95527001,1011.0,14.0,0.0,0.0,0.0,2.8
20220109,95527001,1006.9,7.4,1.0,0.0,0.0,0.4
20210207,95088001,998.3,6.3,0.0,0.0,0.0,0.2
20200111,95527001,1032.6,6.7,0.0,0.0,0.0,1.0
20221214,95690001,,4.6,,,,0.5
20200630,95527001,1012.3,14.2,0.0,0.0,0.0,3.7
20220818,95088001,1014.1,17.6,1.0,0.0,0.0,4.7
20201016,95580001,,8.8,,,,1.6
20211202,95527001,1010.3,6.3,0.0,0.0,0.0,0.9
20200117,95088001,1019.5,8.5,0.0,0.0,0.0,1.6
20200513,95580001,,6.8,,,,3.8
20200901,95078001,1019.2,10.9,1.0,0.0,0.0,2.9
20221108,95078001,1006.6,12.1,0.0,0.0,0.0,1.8
20221009,95527001,1018.9,9.9,0.0,0.0,0.0,2.1
20200112,95690001,,9.1,,,,0.6
20221124,95580001,,10.0,,,,0.7
20221226,95088001,1020.8,9.6,0.0,0.0,0.0,0.9
20200726,95527001,1014.4,14.2,0.0,0.0,0.0,5.6
20210430,95527001,1014.0,6.4,0.0,0.0,0.0,3.2
20220131,95690001,,6.6,,,,1.4
20221101,95690001,,11.7,,,,1.7
20210225,95527001,1028.1,9.9,0.0,0.0,0.0,1.9
20211009,95527001,1026.6,11.0,1.0,1.0,0.0,1.8
20220426,95690001,,8.5,,,,2.4
20211106,95078001,1030.1,7.6,1.0,1.0,0.0,0.4
20221222,95580001,,12.5,,,,0.5
20200627,95527001,1011.6,16.9,0.0,0.0,0.0,3.7
20201210,95580001,,7.0,,,,0.7
20211024,95088001,1022.4,8.6,1.0,0.0,0.0,1.1
20220310,95088001,1018.9,7.5,0.0,0.0,0.0,2.5
20201121,95580001,,8.0,,,,0.9
20210902,95690001,,13.1,,,,4.1
20210722,95078001,1020.5,15.6,0.0,0.0,0.0,5.5
20211029,95527001,1006.2,12.1,0.0,0.0,0.0,1.1
20210727,95527001,1012.5,17.6,0.0,0.0,0.0,2.2
20220811,95088001,1018.2,11.1,0.0,0.0,0.0,8.5
20200401,95088001,1020.9,4.4,0.0,0.0,0.0,3.0
20220105,95078001,1015.2,6.0,0.0,0.0,0.0,0.7
20201230,95580001,,7.2,,,,0.4
20200827,95527001,1013.5,13.7,0.0,0.0,0.0,4.6
20200206,95492001,,,0.0,0.0,0.0,0.9
20210112,95580001,,8.8,,,,0.7
20200105,95088001,1036.0,8.2,0.0,0.0,0.0,0.7
20211208,95527001,1000.3,6.7,0.0,0.0,0.0,1.2
20220607,95088001,1014.3,14.4,0.0,0.0,0.0,4.9
20211212,95492001,,,0.0,0.0,0.0,0.1
20210822,95690001,,15.2,,,,3.7
20211107,95492001,,,0.0,0.0,0.0,1.0
20201113,95580001,,12.0,,,,0.4
20210421,95078001,1017.7,8.9,1.0,0.0,,2.7
20210524,95580001,,9.9,,,,2.8
20220829,95492001,,,0.0,0.0,0.0,6.6
20200228,95078001,1013.2,7.7,0.0,0.0,0.0,0.5
20200526,95492001,,,0.0,0.0,0.0,5.8
20220806,95690001,,8.9,,,,5.3
20210328,95078001,1029.2,7.7,0.0,0.0,0.0,2.5
20220525,95078001,1019.1,11.4,1.0,0.0,0.0,3.4
20211013,95492001,,,0.0,0.0,0.0,1.3
20201001,95527001,1000.9,12.7,0.0,0.0,0.0,2.1
20211101,95078001,1001.2,9.9,0.0,1.0,0.0,1.1
20220313,95580001,,9.0,,,,1.6
20210411,95078001,1017.2,6.7,0.0,0.0,0.0,1.8
20200208,95527001,1021.0,9.2,0.0,0.0,0.0,0.9
20210629,95690001,,15.0,,,,1.7
20200122,95580001,,5.2,,,,0.1
20200110,95088001,1024.3,8.8,0.0,0.0,0.0,0.9
20210325,95580001,,8.9,,,,1.7
20210805,95580001,,15.5,,,,4.1
20220124,95492001,,,0.0,0.0,0.0,0.6
20220826,95690001,,15.5,,,,4.2
20200610,95527001,1015.6,10.3,0.0,0.0,0.0,4.1
20221106,95527001,1012.2,10.9,0.0,0.0,0.0,0.8
20220812,95088001,1014.9,10.7,0.0,0.0,0.0,8.4
20200423,95527001,1017.3,7.7,0.0,0.0,0.0,5.1
20221002,95078001,1021.8,14.8,0.0,1.0,0.0,2.1
20210127,95078001,1014.6,8.9,1.0,1.0,0.0,0.3
20210309,95088001,1021.2,6.1,0.0,0.0,0.0,1.8
20200502,95527001,1013.5,8.2,0.0,0.0,0.0,3.5
20221008,95690001,,10.0,,,,1.9
20200523,95088001,1027.8,10.3,0.0,0.0,0.0,4.8
20220503,95088001,1018.3,9.1,0.0,0.0,0.0,4.6
20220801,95078001,1018.8,16.9,0.0,0.0,0.0,4.2
20211128,95078001,1003.3,6.6,0.0,0.0,0.0,0.8
20210907,95088001,1019.8,13.8,0.0,0.0,0.0,5.3
20220206,95088001,1015.8,9.8,0.0,0.0,0.0,0.9
20221004,95078001,1021.3,12.1,0.0,1.0,0.0,1.5
20220913,95690001,,17.8,,,,3.1
20210302,95527001,1028.6,7.3,0.0,0.0,0.0,1.7
20220304,95580001,,9.5,,,,1.3
20221216,95580001,,5.1,,,,0.2
20220130,95690001,,7.9,,,,0.4
20200505,95690001,,10.3,,,,1.9
20220824,95580001,,16.6,,,,5.9
20200919,95690001,,17.8,,,,4.0
20211228,95690001,,10.4,,,,1.4
20200829,95078001,1006.5,13.5,0.0,0.0,0.0,2.3
20210327,95690001,,7.8,,,,2.0
20200701,95078001,1009.4,17.6,0.0,0.0,0.0,3.7
20221106,95088001,1012.1,11.1,0.0,0.0,0.0,0.8
20221030,95580001,,13.5,,,,1.4
20200807,95580001,,13.8,,,,8.1
20220613,95580001,,11.2,,,,4.9
20220216,95078001,1006.4,12.9,1.0,0.0,0.0,0.7
20220918,95580001,,9.4,,,,2.9
20220924,95690001,,13.2,,,,1.5
20210410,95580001,,10.9,,,,0.9
20210228,95088001,1032.8,6.6,1.0,0.0,0.0,1.7
20210511,95527001,1010.5,10.1,1.0,0.0,0.0,2.7
20221001,95078001,1012.7,13.9,0.0,0.0,0.0,2.6
20200126,95492001,,,0.0,1.0,0.0,0.1
20220226,95580001,,6.0,,,,1.4
20210806,95690001,,15.4,,,,4.1
20200621,95088001,1021.7,15.1,1.0,0.0,0.0,3.5
20210811,95690001,,16.1,,,,3.7
20220117,95580001,,8.2,,,,0.3
20210122,95690001,,7.7,,,,0.6
20221230,95492001,,,0.0,0.0,0.0,0.3
20210704,95078001,1010.6,17.2,1.0,1.0,0.0,3.4
20210515,95492001,,,0.0,0.0,0.0,2.5
20221010,95527001,1018.0,12.9,0.0,0.0,0.0,1.8
20200128,95580001,,7.2,,,,0.7
20210719,95492001,,,0.0,0.0,0.0,6.1
20200907,95078001,1025.3,11.1,1.0,0.0,0.0,3.1
20200817,95088001,1010.7,17.1,0.0,0.0,0.0,3.5
20201017,95078001,1021.5,9.2,1.0,0.0,0.0,1.3
20221118,95527001,1005.3,9.7,0.0,0.0,0.0,1.2
20221126,95527001,1029.3,8.9,1.0,1.0,0.0,0.1
20210822,95088001,1020.7,15.2,0.0,0.0,0.0,3.8
20211109,95580001,,8.1,,,,0.7
20221014,95078001,1011.7,15.8,1.0,0.0,0.0,0.7
20221030,95690001,,13.3,,,,1.0
20220515,95078001,1013.9,12.9,0.0,0.0,0.0,5.9
20220112,95088001,1040.3,6.5,1.0,1.0,0.0,0.1
20201005,95088001,1001.7,12.8,0.0,0.0,0.0,0.8
20220207,95580001,,6.9,,,,1.2
20220424,95492001,,,0.0,0.0,0.0,3.5
20220518,95078001,1019.2,16.2,0.0,0.0,0.0,4.9
20210821,95690001,,16.8,,,,2.7
20220902,95580001,,16.3,,,,2.9
20200310,95078001,1013.5,12.3,1.0,0.0,0.0,0.5
20210506,95690001,,8.8,,,,1.0
20211025,95580001,,11.5,,,,0.5
20200719,95690001,,13.3,,,,5.0
20220320,95078001,1026.9,5.3,0.0,0.0,0.0,2.2
20211225,95527001,1004.6,11.1,1.0,1.0,0.0,0.0
20210528,95527001,1022.1,10.7,0.0,0.0,0.0,4.6
20220703,95492001,,,0.0,0.0,0.0,5.1
20210307,95088001,1024.6,4.8,0.0,0.0,0.0,1.6
20210713,95527001,1012.1,17.6,0.0,0.0,0.0,0.9
20221227,95492001,,,0.0,0.0,0.0,0.7
20211118,95492001,,,0.0,1.0,0.0,0.4
20210115,95492001,,,0.0,0.0,0.0,0.9
20200320,95078001,1022.6,9.9,1.0,0.0,0.0,1.9
20200528,95088001,1029.1,10.0,0.0,0.0,0.0,6.2
20210316,95088001,1027.1,9.2,1.0,0.0,0.0,0.4
20200525,95088001,1033.8,11.8,0.0,0.0,0.0,4.5
20220627,95580001,,13.1,,,,5.2
20210511,95078001,1010.2,10.0,1.0,1.0,0.0,2.4
20221001,95492001,,,0.0,0.0,0.0,2.8
20220801,95527001,1018.9,17.3,0.0,0.0,0.0,4.7
20220620,95580001,,14.5,,,,3.9
20220701,95088001,1020.2,11.3,1.0,0.0,0.0,4.3
20221110,95088001,1027.3,10.5,1.0,1.0,0.0,0.4
20200402,95527001,1017.1,5.9,0.0,0.0,0.0,1.9
20200415,95078001,1020.2,5.6,0.0,0.0,0.0,4.1
20200322,95580001,,5.5,,,,3.1
20201003,95527001,988.5,11.6,0.0,0.0,0.0,1.7
20210621,95078001,1007.7,16.7,0.0,0.0,0.0,4.9
20211121,95078001,1015.8,9.3,1.0,1.0,0.0,0.5
20220304,95492001,,,0.0,0.0,0.0,1.3
20200215,95690001,,10.1,,,,1.7
20200624,95690001,,13.4,,,,6.8
20200818,95078001,1011.3,16.3,1.0,1.0,0.0,4.1
20200622,95580001,,12.6,,,,4.5
20201201,95690001,,8.4,,,,0.5
20220302,95078001,1020.4,7.0,0.0,0.0,0.0,1.9
20200921,95088001,1015.2,10.9,0.0,0.0,0.0,4.2
20200315,95690001,,9.3,,,,2.3
20200217,95078001,1018.5,7.8,0.0,0.0,0.0,2.5
20201218,95690001,,10.0,,,,0.5
20211020,95580001,,14.6,,,,2.4
20200119,95088001,1041.1,6.4,0.0,0.0,0.0,0.8
20200226,95078001,1007.8,6.2,0.0,0.0,0.0,1.3
20220602,95527001,1018.1,9.3,0.0,0.0,0.0,5.7
20221207,95690001,,6.4,,,,0.0
20210701,95580001,,14.5,,,,3.3
20200502,95088001,1013.4,8.3,0.0,0.0,0.0,3.4
20211105,95088001,1026.6,8.7,0.0,0.0,0.0,1.4
20200205,95690001,,7.7,,,,0.8
20220106,95492001,,,0.0,0.0,0.0,0.7
20200907,95088001,1025.3,11.5,0.0,0.0,0.0,3.4
20211020,95690001,,14.5,,,,2.7
20220331,95088001,1002.5,6.7,1.0,0.0,0.0,1.7
20220512,95492001,,,0.0,0.0,0.0,4.1
20220514,95078001,1021.1,10.5,0.0,0.0,0.0,3.5
20221215,95580001,,4.1,,,,0.6
20210408,95088001,1023.5,5.8,0.0,0.0,0.0,2.7
20220311,95078001,1010.1,9.1,0.0,0.0,0.0,1.1
20200529,95492001,,,0.0,0.0,0.0,6.7
20210802,95690001,,16.1,,,,2.9
20220215,95492001,,,0.0,0.0,0.0,0.8
20220415,95078001,1026.2,11.3,1.0,1.0,0.0,2.8
20220926,95492001,,,0.0,0.0,0.0,2.0
20200314,95088001,1019.6,9.1,0.0,0.0,0.0,1.4
20210505,95078001,1011.8,7.4,0.0,0.0,0.0,2.6
20211029,95088001,1006.0,12.4,0.0,0.0,0.0,1.2
20210504,95492001,,,0.0,0.0,0.0,4.0
20200421,95078001,1011.2,8.0,0.0,0.0,0.0,4.9
20221027,95690001,,15.3,,,,2.0
20220302,95690001,,7.1,,,,1.8
20200119,95580001,,6.5,,,,0.7
20210604,95527001,1021.2,16.3,0.0,1.0,0.0,2.9
20220605,95690001,,16.6,,,,2.4
20211225,95078001,1004.2,11.4,1.0,1.0,0.0,0.1
20200801,95527001,1016.7,17.2,0.0,0.0,0.0,5.4
20200310,95088001,1014.1,12.3,1.0,0.0,0.0,0.8
20220607,95527001,1014.4,14.1,0.0,0.0,0.0,4.9
20210418,95492001,,,0.0,0.0,0.0,2.3
20220725,95492001,,,0.0,0.0,0.0,6.5
20200801,95078001,1016.6,16.6,0.0,0.0,0.0,5.1
20220616,95088001,1021.5,12.2,0.0,0.0,0.0,6.8
20200603,95492001,,,0.0,0.0,0.0,6.4
20220628,95078001,1018.6,12.2,0.0,0.0,0.0,5.0
20220417,95580001,,6.1,,,,4.9
20200901,95527001,1019.1,11.1,0.0,0.0,0.0,3.2
20200617,95580001,,13.5,,,,3.3
20220511,95088001,1014.3,12.9,0.0,0.0,0.0,5.1
20210406,95690001,,4.8,,,,1.7
20200216,95088001,1009.9,11.0,0.0,0.0,0.0,3.3
20211024,95527001,1022.4,8.4,0.0,0.0,0.0,1.1
20221101,95078001,1016.9,11.5,0.0,0.0,0.0,2.0
20210819,95527001,1017.2,14.6,0.0,0.0,0.0,2.5
20220321,95078001,1028.1,8.2,0.0,0.0,0.0,2.1
20210828,95580001,,14.0,,,,2.8
20200108,95088001,1026.0,12.7,0.0,0.0,0.0,0.0
20220102,95088001,1018.5,11.0,0.0,0.0,0.0,1.2
20211201,95492001,,,0.0,0.0,0.0,0.9
20220215,95580001,,8.9,,,,0.6
20200727,95078001,1011.4,13.1,0.0,0.0,0.0,7.6
20220719,95580001,,14.3,,,,9.0
20220601,95690001,,9.9,,,,3.6
20211006,95492001,,,0.0,0.0,0.0,2.4
20220418,95088001,1016.9,7.4,0.0,0.0,0.0,3.7
20221224,95690001,,11.6,,,,0.5
20220124,95088001,1032.6,6.1,1.0,0.0,0.0,0.6
20200826,95078001,1017.0,12.4,0.0,0.0,0.0,5.8
20200803,95690001,,12.0,,,,4.3
20200929,95088001,1017.8,16.4,0.0,0.0,0.0,0.6
20200305,95527001,991.5,10.2,0.0,0.0,0.0,1.0
20211023,95492001,,,0.0,0.0,0.0,1.8
20220731,95527001,1019.5,17.1,0.0,0.0,0.0,5.6
20200705,95690001,,16.8,,,,4.8
20200916,95527001,1019.8,16.5,0.0,0.0,0.0,5.3
20221124,95527001,1011.3,10.2,0.0,0.0,0.0,0.8
20210504,95078001,1006.8,8.2,0.0,0.0,0.0,4.1
20221020,95088001,1009.9,16.4,,,,2.3
20210621,95527001,1008.0,15.4,0.0,0.0,0.0,5.0
20200613,95527001,1010.5,13.2,1.0,0.0,,4.9
20211030,95088001,1002.5,13.6,0.0,0.0,0.0,0.8
20220105,95492001,,,0.0,0.0,0.0,0.9
20210924,95492001,,,0.0,0.0,0.0,2.2
20220929,95492001,,,0.0,0.0,0.0,1.5
20210402,95078001,1025.1,7.1,0.0,0.0,0.0,3.3
20200713,95088001,1022.3,10.4,0.0,0.0,0.0,6.7
20210720,95078001,1019.7,17.3,0.0,0.0,0.0,5.3
20220812,95580001,,10.6,,,,8.2
20200822,95527001,1018.0,14.0,0.0,0.0,0.0,6.6
20220717,95580001,,10.4,,,,7.3
20220725,95690001,,14.7,,,,6.3
20201121,95088001,1033.1,8.3,0.0,0.0,0.0,0.9
20220403,95690001,,5.1,,,,2.0
20201106,95078001,1027.2,7.9,0.0,0.0,0.0,0.8
20201010,95690001,,10.0,,,,1.5
20200728,95088001,1016.8,12.5,0.0,0.0,0.0,6.6
20220204,95580001,,8.3,,,,1.2
20200528,95492001,,,0.0,0.0,0.0,6.2
20221130,95492001,,,0.0,0.0,0.0,0.2
20220829,95527001,1018.0,12.6,0.0,0.0,0.0,7.0
20220923,95690001,,10.5,,,,1.9
20200111,95690001,,7.1,,,,0.9
20220822,95088001,1014.8,15.9,0.0,0.0,0.0,4.2
20220424,95580001,,9.9,,,,3.3
20220317,95088001,1032.2,8.1,0.0,0.0,0.0,1.6
20220819,95492001,,,0.0,0.0,0.0,2.6
20200221,95690001,,7.2,,,,1.2
20220227,95078001,1026.9,4.9,0.0,0.0,0.0,1.9
20220908,95580001,,15.4,,,,3.7
20210908,95580001,,17.3,,,,4.3
20210919,95088001,1014.0,15.2,0.0,0.0,0.0,2.8
20220301,95492001,,,0.0,0.0,0.0,2.0
20200227,95492001,,,0.0,0.0,0.0,1.8
20200114,95088001,1009.9,8.9,0.0,0.0,0.0,2.3
20210725,95078001,1007.4,18.2,0.0,0.0,0.0,3.2
20221226,95690001,,9.3,,,,0.7
20210709,95527001,1022.3,14.4,0.0,0.0,0.0,3.5
20200302,95088001,993.1,8.2,0.0,0.0,0.0,0.9
20200908,95088001,1026.6,15.1,0.0,0.0,0.0,3.4
20201128,95690001,,7.8,,,,0.5
20200316,95492001,,,0.0,0.0,0.0,0.8
20221018,95690001,,17.4,,,,1.1
20201129,95690001,,6.8,,,,0.0
20200217,95580001,,8.4,,,,2.1
20200120,95690001,,6.8,,,,0.4
20210327,95580001,,7.1,,,,2.3
20220908,95088001,1009.8,15.3,0.0,0.0,0.0,4.0
20210224,95078001,1028.3,10.2,0.0,0.0,0.0,1.9
20210526,95580001,,10.7,,,,2.6
20200509,95690001,,16.1,,,,2.8
20200628,95580001,,12.4,,,,5.9
20210919,95690001,,16.4,,,,2.8
20200616,95690001,,14.1,,,,3.8
20210918,95088001,1013.8,14.9,0.0,0.0,0.0,3.1
20210712,95078001,1009.6,17.8,1.0,0.0,0.0,2.5
20200930,95088001,1012.4,15.0,0.0,0.0,0.0,2.4
20200109,95088001,1015.2,11.8,0.0,0.0,0.0,0.9
20210606,95580001,,12.6,,,,4.2
20211205,95690001,,7.7,,,,0.3
20200212,95492001,,,0.0,0.0,0.0,1.6
20200428,95078001,1005.1,12.3,1.0,0.0,0.0,3.3
20220801,95580001,,17.4,,,,4.4
20210803,95580001,,14.7,,,,3.2
20200810,95078001,1012.7,16.5,0.0,0.0,0.0,6.7
20201025,95078001,1002.9,11.5,1.0,0.0,0.0,1.0
20220327,95690001,,7.9,,,,2.9
20220208,95690001,,9.2,,,,0.4
20201013,95690001,,10.4,,,,1.4
20200123,95580001,,5.8,,,,0.2
20210803,95690001,,15.4,,,,3.0
20220818,95580001,,17.5,,,,4.6
20220408,95580001,,7.6,,,,0.2
20220409,95492001,,,0.0,0.0,0.0,1.9
20200808,95088001,1017.0,15.1,0.0,0.0,0.0,7.2
20220306,95690001,,5.6,,,,1.5
20220531,95078001,1013.9,9.8,0.0,0.0,0.0,4.5
20200709,95078001,1014.6,15.0,0.0,0.0,0.0,6.5
20220824,95690001,,16.2,,,,4.7
20200309,95527001,1017.4,7.8,0.0,0.0,0.0,1.8
20220422,95088001,1002.1,9.0,0.0,0.0,0.0,4.3
20220410,95492001,,,0.0,0.0,0.0,2.5
20210301,95088001,1029.1,6.6,0.0,0.0,0.0,1.5
20201004,95527001,993.5,10.7,0.0,0.0,0.0,2.5
20210416,95690001,,6.1,,,,2.1
20220601,95078001,1017.2,9.7,0.0,0.0,0.0,3.9
20220408,95690001,,7.6,,,,0.2
20221210,95690001,,6.1,,,,0.2
20210219,95690001,,10.0,,,,0.6
20210626,95527001,1016.9,16.9,0.0,0.0,0.0,2.7
20200518,95492001,,,0.0,0.0,0.0,4.6
20211003,95078001,1003.5,13.3,0.0,0.0,0.0,1.3
20200320,95527001,1022.3,10.4,1.0,0.0,0.0,2.4
20220628,95088001,1018.6,11.7,0.0,0.0,0.0,5.9
20200501,95492001,,,0.0,0.0,0.0,3.7
20220524,95088001,1010.4,11.0,0.0,0.0,0.0,4.0
20210224,95492001,,,0.0,0.0,0.0,2.1
20211108,95088001,1025.1,8.2,1.0,1.0,0.0,0.7
20211024,95690001,,8.9,,,,0.7
20220829,95088001,1017.9,12.8,0.0,0.0,0.0,6.6
20200304,95492001,,,0.0,0.0,0.0,0.7
20200707,95088001,1021.4,10.8,0.0,0.0,0.0,4.9
20210221,95690001,,9.2,,,,2.3
20201117,95078001,1026.4,10.8,0.0,0.0,0.0,1.3
20201227,95527001,987.4,8.1,0.0,0.0,0.0,0.7
20210725,95492001,,,0.0,0.0,0.0,3.2
20200828,95527001,1004.4,14.0,0.0,0.0,0.0,3.8
20201017,95527001,1021.5,9.3,1.0,0.0,0.0,1.6
20200522,95527001,1020.2,15.2,0.0,0.0,0.0,5.7
20200321,95580001,,7.6,,,,1.2
20210217,95078001,1017.7,9.4,0.0,0.0,0.0,1.6
20210212,95527001,1027.2,3.0,0.0,0.0,0.0,1.6
20220704,95527001,1021.9,12.5,0.0,0.0,0.0,5.6
20220114,95492001,,,0.0,0.0,0.0,0.6
20201208,95088001,1004.3,6.7,0.0,1.0,0.0,0.5
20200804,95088001,1017.8,11.1,0.0,0.0,0.0,4.6
20220917,95580001,,8.4,,,,3.2
20200129,95690001,,7.7,,,,0.9
20221209,95690001,,5.8,,,,0.0
20220425,95580001,,8.7,,,,3.7
20220707,95078001,1028.0,14.1,0.0,0.0,0.0,3.4
20210311,95088001,1007.3,9.3,0.0,0.0,0.0,2.6
20220115,95580001,,6.6,,,,0.6
20210714,95078001,1016.6,16.0,0.0,0.0,0.0,3.3
20201129,95492001,,,0.0,1.0,0.0,0.2
20210327,95492001,,,0.0,0.0,0.0,2.4
20220111,95580001,,6.2,,,,0.3
20210921,95492001,,,0.0,0.0,0.0,2.3
20201215,95088001,1011.0,10.7,1.0,0.0,0.0,0.9
20200304,95078001,1010.1,7.8,1.0,0.0,0.0,0.7
20210905,95527001,1019.0,17.4,0.0,0.0,0.0,4.7
20220821,95088001,1016.3,14.2,1.0,0.0,0.0,4.2
20220728,95580001,,10.8,,,,5.9
20220425,95088001,1012.3,8.8,0.0,0.0,0.0,3.9
20210320,95690001,,6.7,,,,1.6
20200906,95492001,,,0.0,0.0,0.0,2.8
20220827,95690001,,12.9,,,,4.6
20220402,95088001,1018.8,4.4,0.0,0.0,0.0,2.7
20210530,95492001,,,0.0,0.0,0.0,5.6
20210804,95492001,,,0.0,0.0,0.0,2.9
20200612,95527001,1004.1,14.8,0.0,0.0,0.0,2.7
20221115,95527001,1003.7,11.8,0.0,0.0,0.0,0.2
20221222,95527001,1008.2,12.7,0.0,0.0,0.0,0.6
20210312,95690001,,8.1,,,,1.6
20210721,95580001,,16.3,,,,5.3
20210607,95492001,,,0.0,0.0,0.0,4.8
20220629,95690001,,13.5,,,,4.1
20211022,95492001,,,0.0,1.0,0.0,0.7
20220520,95492001,,,0.0,0.0,0.0,3.0
20201024,95088001,1012.0,13.7,0.0,0.0,0.0,1.2
20211112,95580001,,8.3,,,,0.3
20221127,95580001,,8.8,,,,0.6
20211018,95492001,,,0.0,0.0,0.0,0.7
20201127,95088001,1017.4,8.9,1.0,0.0,0.0,0.3
20200424,95690001,,11.2,,,,3.6
20210313,95492001,,,0.0,0.0,0.0,1.9
20200920,95088001,1014.6,16.0,0.0,0.0,0.0,4.3
20210513,95690001,,10.0,,,,3.2
20220819,95527001,1017.5,17.5,0.0,0.0,0.0,2.6
